,y_pred,y_ture
234794,0.48067963,0.3088
234795,0.84485257,0.7738
234796,0.58667755,0.5255
234797,0.57641184,0.5894
234798,0.65393263,0.6431
234799,0.7262534,0.7351
234800,0.78651106,0.7408
234801,0.8424155,0.8403
234802,0.5885086,0.5639
234803,0.7036213,0.7171
234804,0.36192787,0.3052
234805,0.62641966,0.596
234806,0.7424056,0.7371
234807,0.79970574,0.7025
234808,0.44302645,0.516
234809,0.6708605,0.5801
234810,0.7920183,0.7474
234811,0.71973646,0.6938
234812,0.766603,0.766
234813,0.5506309,0.5809
234814,0.5998726,0.5858
234815,0.8815367,0.8242
234816,0.7035916,0.6977
234817,0.6717961,0.6583
234818,0.7154582,0.7722
234819,0.8923713,0.8591
234820,0.70975804,0.725
234821,0.64943933,0.6613
234822,0.6525606,0.5917
234823,0.59705997,0.7049
234824,0.7619667,0.7907
234825,0.85730195,0.8163
234826,0.7986125,0.9054
234827,0.7311096,0.6939
234828,0.457357,0.4426
234829,0.679541,0.7287
234830,0.77570164,0.7718
234831,0.6572244,0.6486
234832,0.730605,0.7127
234833,0.744933,0.7291
234834,0.7089738,0.6589
234835,0.51405,0.526
234836,0.5457207,0.5497
234837,0.77366495,0.7561
234838,0.7964965,0.7528
234839,0.83610475,0.9094
234840,0.57217675,0.5353
234841,0.69592816,0.74
234842,0.44408494,0.4629
234843,0.6595234,0.6835
234844,0.67539674,0.6733
234845,0.753273,0.7601
234846,0.62427497,0.6415
234847,0.60564345,0.6376
234848,0.74821275,0.7947
234849,0.4209214,0.5026
234850,0.8207818,0.7881
234851,0.74282765,0.7417
234852,0.68237597,0.687
234853,0.7251301,0.7223
234854,0.80924076,0.8314
234855,0.70003414,0.7366
234856,0.5695875,0.5968
234857,0.74444497,0.832
234858,0.7421977,0.7828
234859,0.59290105,0.5545
234860,0.7669562,0.7576
234861,0.7021191,0.5658
234862,0.72200644,0.5673
234863,0.73740387,0.8063
234864,0.6981799,0.7316
234865,0.7718394,0.8359
234866,0.6845327,0.6754
234867,0.5496154,0.4856
234868,0.8491595,0.8816
234869,0.89534336,0.7386
234870,0.5931264,0.5965
234871,0.5323272,0.6379
234872,0.6268797,0.6205
234873,0.7149728,0.722
234874,0.78290045,0.7766
234875,0.69744843,0.7277
234876,0.7410916,0.7582
234877,0.8191616,0.7832
234878,0.871039,0.9034
234879,0.7157466,0.6763
234880,0.66430295,0.6207
234881,0.800526,0.8295
234882,0.75661933,0.7731
234883,0.668679,0.6409
234884,0.88575,0.8173
234885,0.635237,0.7449
234886,0.6060167,0.5896
234887,0.66883695,0.6036
234888,0.6175324,0.6385
234889,0.5927163,0.5991
234890,0.6917562,0.678
234891,0.5171278,0.4626
234892,0.7316725,0.7346
234893,0.7358639,0.7557
234894,0.7612426,0.8093
234895,0.7214596,0.6954
234896,0.8192849,0.7934
234897,0.66673064,0.708
234898,0.74760306,0.7674
234899,0.83558726,0.7953
234900,0.7571058,0.8507
234901,0.6436392,0.6979
234902,0.8115554,0.884
234903,0.71540064,0.7117
234904,0.4711051,0.4751
234905,0.7478229,0.748
234906,0.7351569,0.7146
234907,0.61835086,0.6036
234908,0.819904,0.7967
234909,0.8829851,0.8533
234910,0.7667161,0.7597
234911,0.8252143,0.8344
234912,0.87323886,0.8701
234913,0.5676066,0.5272
234914,0.7254549,0.718
234915,0.78150475,0.7768
234916,0.8019942,0.7638
234917,0.40382046,0.4935
234918,0.6217905,0.6746
234919,0.7873244,0.7114
234920,0.688921,0.7352
234921,0.7585151,0.7101
234922,0.45159435,0.4651
234923,0.7262274,0.6733
234924,0.8027431,0.7509
234925,0.57252634,0.631
234926,0.9664751,0.8657
234927,0.585096,0.6404
234928,0.7896155,0.7635
234929,0.71005976,0.7089
234930,0.7939004,0.7508
234931,0.8171237,0.7952
234932,0.7372514,0.7114
234933,0.77326095,0.6157
234934,0.7227411,0.7215
234935,0.7461767,0.7685
234936,0.58864427,0.6194
234937,0.77624774,0.8369
234938,0.79204476,0.7914
234939,0.64456546,0.5921
234940,0.782369,0.7986
234941,0.62140334,0.6724
234942,0.41253424,0.67
234943,0.6921885,0.7246
234944,0.8257115,0.8166
234945,0.83679503,0.8596
234946,0.8630954,0.8547
234947,0.519126,0.4334
234948,0.64427114,0.6386
234949,0.83095837,0.8162
234950,0.8027618,0.7946
234951,0.7636237,0.7436
234952,0.7878053,0.709
234953,0.54500175,0.5796
234954,0.4739522,0.4721
234955,0.83750176,0.8157
234956,0.7418928,0.7257
234957,0.6833998,0.6854
234958,0.81187785,0.8246
234959,0.63113284,0.6216
234960,0.83485675,0.7841
234961,0.8408668,0.806
234962,0.64930916,0.6733
234963,0.7437313,0.7728
234964,0.80233943,0.7754
234965,0.85690093,0.8058
234966,0.57251847,0.649
234967,0.79640794,0.7505
234968,0.8697659,0.8008
234969,0.83683425,0.7625
234970,0.7379992,0.7623
234971,0.84608954,0.8033
234972,0.71768796,0.7626
234973,0.82546365,0.8179
234974,0.4357412,0.4464
234975,0.52882475,0.5877
234976,0.6188415,0.5946
234977,0.48298597,0.5037
234978,0.6857623,0.673
234979,0.6377573,0.6346
234980,0.77838564,0.7361
234981,0.61329883,0.6527
234982,0.7918792,0.7562
234983,0.8038409,0.8032
234984,0.7211627,0.6415
234985,0.5542327,0.5642
234986,0.68657374,0.6952
234987,0.81054157,0.793
234988,0.74548626,0.7091
234989,0.7487874,0.7297
234990,0.7238431,0.7178
234991,0.68159854,0.6365
234992,0.7189355,0.4603
234993,0.748847,0.8305
234994,0.74381703,0.7695
234995,0.80079234,0.8482
234996,0.80812323,0.8045
234997,0.6018112,0.6142
234998,0.84443456,0.8201
234999,0.75441426,0.7352
235000,0.5618325,0.6967
235001,0.60711074,0.684
235002,0.5842941,0.557
235003,0.5706413,0.6283
235004,0.68552613,0.6786
235005,0.48899496,0.5314
235006,0.63704556,0.726
235007,0.6881028,0.7418
235008,0.6271405,0.6108
235009,0.7247398,0.5656
235010,0.79600275,0.6043
235011,0.7633525,0.6865
235012,0.69410217,0.7695
235013,0.48802653,0.4785
235014,0.7902566,0.8616
235015,0.6137412,0.6578
235016,0.47180882,0.5253
235017,0.61640704,0.735
235018,0.47833863,0.5483
235019,0.35946816,0.5091
235020,0.77098775,0.7766
235021,0.6510668,0.6916
235022,0.73927236,0.9152
235023,0.8116968,0.8883
235024,0.73875976,0.895
235025,0.7434635,0.8482
235026,0.7138772,0.8474
235027,0.46736997,0.6044
235028,0.7697655,0.8603
235029,0.6185409,0.6629
235030,0.5815674,0.6287
235031,0.7595011,0.8861
235032,0.63355327,0.7491
235033,0.84775597,0.8857
235034,0.57158935,0.6431
235035,0.57355225,0.6095
235036,0.60171497,0.6276
235037,0.4894312,0.5048
235038,0.38867027,0.4168
235039,0.50462073,0.5872
235040,0.5357138,0.5099
235041,0.6319786,0.6939
235042,0.6900213,0.8165
235043,0.7018255,0.83
235044,0.63833916,0.6006
235045,0.7097231,0.7914
235046,0.52276874,0.3548
235047,0.6345674,0.7373
235048,0.47302845,0.535
235049,0.7838695,0.9048
235050,0.71004355,0.7227
235051,0.76825786,0.7594
235052,0.5849968,0.6312
235053,0.646089,0.7266
235054,0.44719222,0.6163
235055,0.20256963,0.2024
235056,0.61551565,0.6771
235057,0.7674909,0.8322
235058,0.76868474,0.8478
235059,0.5460933,0.6245
235060,0.70289993,0.619
235061,0.45180875,0.309
235062,0.63190687,0.7063
235063,0.5834273,0.6632
235064,0.5591196,0.4517
235065,0.7612561,0.8279
235066,0.36552435,0.4245
235067,0.78831995,0.8451
235068,0.61303043,0.6765
235069,0.54018486,0.6457
235070,0.43875283,0.5365
235071,0.73862994,0.8296
235072,0.76963615,0.8839
235073,0.66671896,0.8101
235074,0.6278157,0.6791
235075,0.7558558,0.8753
235076,0.7524046,0.7595
235077,0.630998,0.7174
235078,0.5457884,0.6187
235079,0.76968396,0.8354
235080,0.75116444,0.8123
235081,0.7466183,0.8495
235082,0.7264713,0.838
235083,0.50966704,0.5598
235084,0.698755,0.8143
235085,0.18487442,0.2376
235086,0.61912525,0.5142
235087,0.71739984,0.7696
235088,0.4766188,0.5875
235089,0.77462035,0.8052
235090,0.79368067,0.8329
235091,0.24881896,0.235
235092,0.74967283,0.8555
235093,0.65399957,0.636
235094,0.53548944,0.6854
235095,0.79735005,0.8707
235096,0.72797847,0.7771
235097,0.7244834,0.851
235098,0.73688185,0.8491
235099,0.69676065,0.9252
235100,0.4260071,0.4616
235101,0.1862176,0.2945
235102,0.6866443,0.837
235103,0.60825217,0.7117
235104,0.7043364,0.7275
235105,0.60762566,0.4171
235106,0.71084183,0.851
235107,0.7369033,0.771
235108,0.77987874,0.8391
235109,0.6862303,0.7441
235110,0.6986108,0.7851
235111,0.37259018,0.5606
235112,0.7117295,0.8272
235113,0.50699776,0.591
235114,0.6659149,0.8222
235115,0.61176103,0.6394
235116,0.69873774,0.832
235117,0.7497833,0.7516
235118,0.81897515,0.8202
235119,0.71098113,0.7946
235120,0.58692,0.6809
235121,0.73269224,1.0
235122,0.71102655,0.7811
235123,0.5872899,0.6082
235124,0.67195,0.8103
235125,0.8692919,0.8841
235126,0.83554345,0.8986
235127,0.7288748,0.8566
235128,0.7696055,0.8672
235129,0.7400956,0.74
235130,0.7350426,0.8592
235131,0.65071774,0.69
235132,0.75721824,0.8269
235133,0.74903584,0.9192
235134,0.7705314,0.8427
235135,0.57101107,0.741
235136,0.6541929,0.5401
235137,0.6704705,0.781
235138,0.6680763,0.7234
235139,0.62695503,0.6926
235140,0.4980572,0.6374
235141,0.27938825,0.3164
235142,0.6232654,0.7391
235143,0.6104871,0.7559
235144,0.68434596,0.8042
235145,0.6493075,0.7204
235146,0.70444286,0.6528
235147,0.5116221,0.7374
235148,0.5854795,0.7876
235149,0.6080119,0.7155
235150,0.6658819,0.8272
235151,0.43989334,0.5223
235152,0.55287933,0.6048
235153,0.7537726,0.8008
235154,0.76055694,0.8099
235155,0.72860813,0.8136
235156,0.46278,0.4324
235157,0.42818785,0.4935
235158,0.62356126,0.7253
235159,0.73265386,0.764
235160,0.6077968,0.6815
235161,0.7150867,0.8373
235162,0.5442127,0.65
235163,0.7230983,0.7214
235164,0.737669,0.8546
235165,0.7168945,0.741
235166,0.6789554,0.6413
235167,0.7885051,0.8986
235168,0.6227176,0.7107
235169,0.5158016,0.5684
235170,0.44455516,0.5075
235171,0.71490145,0.8138
235172,0.49669737,0.5665
235173,0.7394115,0.8079
235174,0.7314817,0.7269
235175,0.7321732,0.6388
235176,0.6705277,0.6786
235177,0.34061015,0.3899
235178,0.6971147,0.6667
235179,0.7173588,0.8877
235180,0.70025575,0.778
235181,0.5973943,0.5215
235182,0.7569896,0.7778
235183,0.77532804,0.7891
235184,0.43044215,0.4812
235185,0.37052596,0.4606
235186,0.750798,0.8887
235187,0.42153406,0.4038
235188,0.4503757,0.4002
235189,0.5042167,0.5399
235190,0.77160096,0.856
235191,0.62761533,0.7355
235192,0.74827695,0.8328
235193,0.80941963,0.8506
235194,0.8002862,0.8689
235195,0.5872699,0.578
235196,0.8199342,0.9058
235197,0.43449947,0.4632
235198,0.6952001,0.7581
235199,0.4924989,0.5586
235200,0.77607644,0.6973
235201,0.7742168,0.8874
235202,0.7566165,0.786
235203,0.45071974,0.6053
235204,0.54392,0.4423
235205,0.67129946,0.7134
235206,0.78229785,0.8659
235207,0.7833296,0.884
235208,0.62035775,0.7716
235209,0.60015875,0.5379
235210,0.62935424,0.665
235211,0.6601881,0.8107
235212,0.6604458,0.7918
235213,0.6557858,0.7519
235214,0.5091224,0.5049
235215,0.7194154,0.8309
235216,0.7404494,0.7735
235217,0.73778176,0.9074
235218,0.785038,0.8866
235219,0.6585424,0.7958
235220,0.5306413,0.63
235221,0.795956,0.7416
235222,0.6414131,0.7048
235223,0.7653692,0.8497
235224,0.52696395,0.6397
235225,0.43876296,0.5972
235226,0.7017746,0.6874
235227,0.66057104,0.7772
235228,0.79643893,0.8311
235229,0.762779,0.8978
235230,0.7221165,0.7413
235231,0.6666447,0.724
235232,0.71251905,0.8018
235233,0.43893045,0.4202
235234,0.5490322,0.6014
235235,0.59013927,0.6703
235236,0.5644815,0.6252
235237,0.33173224,0.3613
235238,0.8026049,0.8378
235239,0.7194599,0.8303
235240,0.80488586,0.8663
235241,0.7219595,0.7614
235242,0.5584483,0.6228
235243,0.7696775,0.8013
235244,0.44921374,0.3952
235245,0.77101886,0.8596
235246,0.74321926,0.8982
235247,0.77139866,0.8353
235248,0.71637964,0.7941
235249,0.7871455,0.8151
235250,0.62604415,0.7017
235251,0.79166687,0.8441
235252,0.7198154,0.8565
235253,0.52838755,0.3331
235254,0.6612992,0.7403
235255,0.59928,0.6885
235256,0.4848503,0.6014
235257,0.503359,0.5967
235258,0.58116484,0.6306
235259,0.55240023,0.3911
235260,0.47218558,0.4546
235261,0.48063576,0.5568
235262,0.5142945,0.6432
235263,0.6052108,0.7601
235264,0.74269855,0.7725
235265,0.78599226,0.8277
235266,0.46324623,0.5847
235267,0.6303489,0.6365
235268,0.7044846,0.8225
235269,0.83218634,0.8342
235270,0.7719987,0.8211
235271,0.8279619,0.8272
235272,0.7149182,0.7472
235273,0.6966349,0.871
235274,0.7865927,0.8765
235275,0.57039225,0.6123
235276,0.72543776,0.8419
235277,0.718099,0.8538
235278,0.772704,0.8264
235279,0.7652197,0.8705
235280,0.57432824,0.6003
235281,0.79867816,0.8743
235282,0.43406868,0.5009
235283,0.5859521,0.6281
235284,0.4914614,0.3896
235285,0.7833829,0.8402
235286,0.70424044,0.771
235287,0.53598285,0.6397
235288,0.524354,0.4974
235289,0.8699292,0.8529
235290,0.7380607,0.847
235291,0.79384327,0.9021
235292,0.5728822,0.5861
235293,0.6948992,0.5847
235294,0.55613136,0.7053
235295,0.7674012,0.8975
235296,0.7491077,0.7542
235297,0.5393659,0.5881
235298,0.6412425,0.5485
235299,0.82310134,0.8303
235300,0.6692411,0.8505
235301,0.6840577,0.7232
235302,0.6832118,0.739
235303,0.7255887,0.7659
235304,0.7842666,0.849
235305,0.7212111,0.808
235306,0.6443328,0.5319
235307,0.65622455,0.6997
235308,0.5239164,0.408
235309,0.61135864,0.5848
235310,0.7623669,0.7921
235311,0.5180125,0.6444
235312,0.5574413,0.6008
235313,0.73967195,0.7819
235314,0.5734372,0.6911
235315,0.56586266,0.6256
235316,0.66022575,0.7644
235317,0.85121316,0.8885
235318,0.6620145,0.7655
235319,0.63596994,0.7561
235320,0.56331915,0.509
235321,0.74774206,0.9447
235322,0.75102377,0.8818
235323,0.7022711,0.6922
235324,0.40169212,0.2979
235325,0.75773776,0.758
235326,0.6068107,0.624
235327,0.59588206,0.5817
235328,0.769176,0.8258
235329,0.6503233,0.7389
235330,0.67840564,0.7913
235331,0.74147916,0.7923
235332,0.7275392,0.7971
235333,0.65418935,0.8394
235334,0.7383779,0.8599
235335,0.5879996,0.6513
235336,0.44861102,0.4551
235337,0.2805006,0.3222
235338,0.7868878,0.702
235339,0.71338296,0.8117
235340,0.62580293,0.7535
235341,0.7280345,0.7933
235342,0.33986664,0.4054
235343,0.36909878,0.4033
235344,0.60636073,0.712
235345,0.59008425,0.491
235346,0.5131196,0.6214
235347,0.6400698,0.7453
235348,0.60046506,0.6514
235349,0.79485106,0.7057
235350,0.7354516,0.8267
235351,0.7737638,0.8055
235352,0.5199519,0.5493
235353,0.5344821,0.5777
235354,0.7239562,0.7901
235355,0.77759886,0.8038
235356,0.48568234,0.559
235357,0.79888415,0.9208
235358,0.81931305,0.7959
235359,0.77359045,0.8845
235360,0.73914313,0.784
235361,0.37559992,0.3891
235362,0.7330731,0.8506
235363,0.777032,0.8528
235364,0.26981026,0.2312
235365,0.64802814,0.6936
235366,0.8628048,0.9246
235367,0.44994894,0.4403
235368,0.5977569,0.7087
235369,0.7001498,0.8582
235370,0.6647345,0.8234
235371,0.72149575,0.7463
235372,0.47497395,0.5384
235373,0.65007687,0.6904
235374,0.7427131,0.7586
235375,0.4983598,0.5947
235376,0.69009537,0.7954
235377,0.55060005,0.374
235378,0.5764793,0.6
235379,0.7446344,0.8512
235380,0.67868805,0.779
235381,0.52470744,0.7138
235382,0.3777529,0.3528
235383,0.83989877,0.8762
235384,0.7434052,0.8763
235385,0.52866185,0.4903
235386,0.8455975,0.896
235387,0.73268986,0.7418
235388,0.584918,0.6343
235389,0.43939626,0.723
235390,0.7166114,0.8424
235391,0.56661123,0.6475
235392,0.617965,0.8083
235393,0.74433935,0.8002
235394,0.76534474,0.8746
235395,0.7050885,0.7529
235396,0.4321706,0.2154
235397,0.46548754,0.5624
235398,0.6200662,0.6105
235399,0.7576413,0.8905
235400,0.77329206,0.6997
235401,0.75911343,0.7819
235402,0.5923454,0.6651
235403,0.79430735,0.8939
235404,0.75155395,0.814
235405,0.8137406,0.874
235406,0.6624485,0.7717
235407,0.52070785,0.4261
235408,0.5615033,0.7756
235409,0.7191243,0.8748
235410,0.7637044,0.8694
235411,0.81855696,0.8445
235412,0.7847496,0.8915
235413,0.71025884,0.8956
235414,0.6838906,0.8158
235415,0.68987423,0.8662
235416,0.51940215,0.539
235417,0.7907235,0.947
235418,0.47948793,0.4447
235419,0.52202183,0.5538
235420,0.60983175,0.5811
235421,0.7251258,0.8491
235422,0.7707083,0.8828
235423,0.67277396,0.8135
235424,0.80786806,0.8563
235425,0.71576285,0.8528
235426,0.5592249,0.6077
235427,0.7421229,0.9131
235428,0.5353581,0.5423
235429,0.6888206,0.8458
235430,0.7968277,0.8932
235431,0.48757282,0.5852
235432,0.7194166,0.8578
235433,0.7548951,0.8603
235434,0.58655095,0.6642
235435,0.614321,0.69
235436,0.6327692,0.8446
235437,0.62164843,0.638
235438,0.6212909,0.6476
235439,0.78728676,0.781
235440,0.7228466,0.8264
235441,0.8238348,0.8604
235442,0.8497496,0.8538
235443,0.6559019,0.703
235444,0.7423842,0.8831
235445,0.4447015,0.5787
235446,0.69600964,0.6434
235447,0.0292131,0.0211
235448,0.40303367,0.2946
235449,0.50279176,0.483
235450,0.7948061,0.8333
235451,0.70439196,0.9384
235452,0.758541,0.8437
235453,0.59956324,0.7823
235454,0.67556906,0.7461
235455,0.69552326,0.7273
235456,0.69758666,0.5939
235457,0.7798033,0.8216
235458,0.3539698,0.4056
235459,0.36254406,0.2959
235460,0.7346195,0.8245
235461,0.64772594,0.6341
235462,0.5309669,0.5761
235463,0.81337523,0.9017
235464,0.75843287,0.8308
235465,0.768651,0.8391
235466,0.7375001,0.8348
235467,0.71161914,0.7026
235468,0.6119529,0.7332
235469,0.5629326,0.5528
235470,0.70172286,0.8092
235471,0.8103897,0.8936
235472,0.7941225,0.8876
235473,0.56691223,0.5618
235474,0.7244415,0.8267
235475,0.39677244,0.3123
235476,0.62641,0.7998
235477,0.4667904,0.5036
235478,0.771937,0.901
235479,0.83540744,0.9496
235480,0.53148514,0.6677
235481,0.51636636,0.6426
235482,0.676985,0.7936
235483,0.77615714,0.8826
235484,0.6846911,0.6766
235485,0.77859855,0.8918
235486,0.8006326,0.8501
235487,0.50611186,0.6656
235488,0.7013469,0.8656
235489,0.3012645,0.2385
235490,0.76200473,0.8364
235491,0.57530534,0.6348
235492,0.5576777,0.5343
235493,0.5055941,0.4351
235494,0.72266746,0.7256
235495,0.7508332,0.8793
235496,0.70276177,0.7497
235497,0.69772434,0.7604
235498,0.698298,0.6602
235499,0.7493156,0.8583
235500,0.6608206,0.7583
235501,0.7389772,0.8391
235502,0.6051216,0.6947
235503,0.69360983,0.8266
235504,0.85156757,0.9359
235505,0.5545397,0.709
235506,0.7917955,0.8769
235507,0.63109815,0.607
235508,0.7637782,0.8754
235509,0.77592874,0.855
235510,0.6927322,0.732
235511,0.54379153,0.5117
235512,0.5961818,0.7117
235513,0.7556035,0.8287
235514,0.74481213,0.7321
235515,0.7980578,0.8928
235516,0.55657077,0.6816
235517,0.49966782,0.4453
235518,0.6989336,0.612
235519,0.6782061,0.6908
235520,0.68324053,0.8153
235521,0.7936181,0.8372
235522,0.47816783,0.4702
235523,0.7363105,0.8469
235524,0.78509253,0.8211
235525,0.8104014,0.7256
235526,0.76211065,0.8322
235527,0.5593583,0.6387
235528,0.7843846,0.8178
235529,0.49036768,0.5991
235530,0.1902535,0.125
235531,0.36212474,0.4156
235532,0.67998755,0.7401
235533,0.54392755,0.6766
235534,0.6917653,0.8826
235535,0.6835761,0.7455
235536,0.612234,0.7173
235537,0.6165632,0.7836
235538,0.6144669,0.559
235539,0.75897264,0.8332
235540,0.7536727,0.8535
235541,0.69725156,0.8422
235542,0.7305373,0.9426
235543,0.79326236,0.8961
235544,0.65288746,0.7981
235545,0.46882546,0.5319
235546,0.76119447,0.8596
235547,0.8083712,0.8061
235548,0.70414007,0.7372
235549,0.6481044,0.6764
235550,0.67673373,0.6172
235551,0.7155515,0.7995
235552,0.503691,0.5548
235553,0.24595198,0.3387
235554,0.5014285,0.6406
235555,0.60953665,0.6106
235556,0.5322161,0.5395
235557,0.51907974,0.5763
235558,0.5034553,0.5255
235559,0.25299335,0.3231
235560,0.6252103,0.8772
235561,0.7663752,0.8518
235562,0.51812744,0.4894
235563,0.77338094,0.8206
235564,0.7985921,0.8594
235565,0.7302743,0.8558
235566,0.6840172,0.7727
235567,0.62528884,0.7056
235568,0.75887966,0.7354
235569,0.7192395,0.6622
235570,0.35905227,0.3945
235571,0.49550143,0.4901
235572,0.7483355,0.7961
235573,0.7974243,0.8125
235574,0.7368587,0.7904
235575,0.53007644,0.7581
235576,0.69903946,0.5818
235577,0.5507662,0.6163
235578,0.57368314,0.7239
235579,0.71931076,0.8162
235580,0.7304555,0.7437
235581,0.7610645,0.7614
235582,0.54346895,0.79
235583,0.67677045,0.5442
235584,0.74514294,0.8106
235585,0.27240336,0.237
235586,0.73216236,0.8812
235587,0.70115936,0.8642
235588,0.7515246,0.8934
235589,0.80426216,0.9137
235590,0.4291612,0.5083
235591,0.6025492,0.7725
235592,0.75850534,0.9127
235593,0.41532844,0.3838
235594,0.74697125,0.7334
235595,0.6383756,0.7291
235596,0.7690954,0.8274
235597,0.63692814,0.6352
235598,0.6704125,0.7365
235599,0.7506615,0.751
235600,0.6997324,0.8071
235601,0.72394466,0.8227
235602,0.74406195,0.8163
235603,0.5011544,0.5711
235604,0.62339735,0.7226
235605,0.75246286,0.8999
235606,0.784202,0.8079
235607,0.77317846,0.8173
235608,0.4370551,0.5567
235609,0.74840355,0.7912
235610,0.80604684,0.7459
235611,0.5048429,0.769
235612,0.76171196,0.8284
235613,0.83930826,0.9479
235614,0.7136851,0.8819
235615,0.6374984,0.623
235616,0.8216799,0.8753
235617,0.4964972,0.5538
235618,0.6812906,0.7537
235619,0.6139779,0.6649
235620,0.7552044,0.6084
235621,0.71679294,0.7594
235622,0.5085405,0.6214
235623,0.8078716,0.84
235624,0.69953763,0.6815
235625,0.6921406,0.8109
235626,0.67308235,0.6793
235627,0.40099192,0.5383
235628,0.7623768,0.8858
235629,0.5456761,0.6177
235630,0.6299621,0.7619
235631,0.78172576,0.9884
235632,0.68143165,0.7371
235633,0.44115955,0.457
235634,0.35002163,0.3887
235635,0.79465234,0.8964
235636,0.77781683,0.8376
235637,0.85352147,0.8813
235638,0.46454233,0.7079
235639,0.82673645,0.8956
235640,0.684731,0.738
235641,0.5529411,0.5897
235642,0.62413955,0.4981
235643,0.75416327,0.8694
235644,0.6563321,0.6545
235645,0.7015132,0.8435
235646,0.5492425,0.6134
235647,0.75342274,0.861
235648,0.62042654,0.7179
235649,0.79299366,0.8618
235650,0.63324213,0.777
235651,0.6572355,0.7507
235652,0.72732615,0.8367
235653,0.7717079,0.8576
235654,0.59297276,0.7551
235655,0.7549056,0.8864
235656,0.6377155,0.7995
235657,0.7871865,0.8413
235658,0.79660606,0.8392
235659,0.70434904,0.7007
235660,0.7958795,0.6951
235661,0.6641176,0.715
235662,0.68321085,0.7972
235663,0.5310973,0.6777
235664,0.70862854,0.7759
235665,0.82736427,0.8914
235666,0.4076656,0.3905
235667,0.6966274,0.7154
235668,0.7524066,0.8309
235669,0.45742834,0.4025
235670,0.28641176,0.1625
235671,0.72496974,0.8017
235672,0.6560018,0.7544
235673,0.61526835,0.6579
235674,0.6998323,0.7866
235675,0.7070881,0.8427
235676,0.7040123,0.8758
235677,0.63913155,0.6011
235678,0.68290794,0.7982
235679,0.7493818,0.8903
235680,0.6269039,0.6593
235681,0.6189476,0.6134
235682,0.55112976,0.4933
235683,0.7666892,0.7915
235684,0.68101335,0.7717
235685,0.67412746,0.7461
235686,0.5996952,0.7277
235687,0.8219551,0.8731
235688,0.77753526,0.8008
235689,0.76412624,0.8754
235690,0.7919355,0.8513
235691,0.6664051,0.8001
235692,0.56026673,0.5309
235693,0.6912559,0.7791
235694,0.76907504,0.8409
235695,0.7982992,0.7433
235696,0.7265347,0.7361
235697,0.7198099,0.7898
235698,0.8005468,0.7697
235699,0.7733028,0.8402
235700,0.8103761,0.8793
235701,0.3800984,0.4162
235702,0.58604157,0.6136
235703,0.47424638,0.3906
235704,0.63081145,0.6113
235705,0.7002908,0.7758
235706,0.6513933,0.6935
235707,0.7445353,0.8525
235708,0.73958874,0.8616
235709,0.5638354,0.6229
235710,0.8123065,0.9467
235711,0.6104344,0.6395
235712,0.83986473,0.8344
235713,0.67308104,0.6819
235714,0.7730539,0.863
235715,0.5081551,0.526
235716,0.861781,0.9175
235717,0.39488432,0.3596
235718,0.36088225,0.4147
235719,0.6754556,0.7059
235720,0.7617667,0.8384
235721,0.7242378,0.8048
235722,0.648281,0.6979
235723,0.78071,0.8562
235724,0.7393836,0.7358
235725,0.70833826,0.7429
235726,0.6262989,0.6651
235727,0.7795781,0.9253
235728,0.6376686,0.6113
235729,0.78616804,0.9374
235730,0.5310239,0.6648
235731,0.6326279,0.753
235732,0.70683277,0.8723
235733,0.7829234,0.8628
235734,0.7535529,0.9313
235735,0.6085725,0.6581
235736,0.7608341,0.837
235737,0.7683259,0.81
235738,0.53497374,0.5073
235739,0.7142546,0.7795
235740,0.67827094,0.6488
235741,0.48162088,0.7016
235742,0.53413874,0.6549
235743,0.7368033,0.8867
235744,0.74719465,0.8546
235745,0.56853247,0.6227
235746,0.37493432,0.4222
235747,0.49737865,0.5113
235748,0.6609925,0.7316
235749,0.53633225,0.6227
235750,0.38715267,0.2576
235751,0.61332846,0.6623
235752,0.5350429,0.8555
235753,0.73439145,0.8304
235754,0.6757637,0.7181
235755,0.60116065,0.6575
235756,0.7953203,0.8818
235757,0.7198237,0.708
235758,0.5469893,0.4991
235759,0.6608206,0.5599
235760,0.5402472,0.553
235761,0.44450995,0.4259
235762,0.6100944,0.6792
235763,0.6219362,0.62
235764,0.6641527,0.6527
235765,0.69033,0.7597
235766,0.50776327,0.5785
235767,0.5474763,0.4723
235768,0.6748452,0.7709
235769,0.7109401,0.7858
235770,0.6246104,0.5206
235771,0.68814445,0.8638
235772,0.7351881,0.8523
235773,0.68414104,0.8456
235774,0.5210645,0.4794
235775,0.6485981,0.6553
235776,0.7093532,0.75
235777,0.785401,0.8196
235778,0.6730047,0.8357
235779,0.7706418,0.8138
235780,0.7438319,0.8243
235781,0.65272236,0.8252
235782,0.6987464,0.7662
235783,0.59774184,0.5568
235784,0.7161273,0.7923
235785,0.7721354,0.7585
235786,0.60800505,0.7288
235787,0.68460107,0.7576
235788,0.7140912,0.8481
235789,0.7898054,0.8266
235790,0.5896802,0.7127
235791,0.50162494,0.6152
235792,0.44585192,0.5149
235793,0.4627264,0.436
235794,0.40508413,0.4823
235795,0.7219236,0.7262
235796,0.63078797,0.6912
235797,0.6932506,0.6541
235798,0.6903335,0.8725
235799,0.6950829,0.7987
235800,0.5350011,0.496
235801,0.6323933,0.8836
235802,0.77048635,0.7902
235803,0.4008028,0.5926
235804,0.6713115,0.6886
